timestamp,pm25,pm10,no2,so2,co,o3,temp_c,rh_pct,wind_kmh,city,station,pm25_unit,pm10_unit,hour,weekday,month,month_name,date,is_weekend
2023-08-09 05:00:00,57.7,136.4,30.5,9.0,0.84,13.0,29.0,48.0,14.3,Delhi,Anand Vihar,ug/m3,ug/m3,5,Wednesday,8,August,2023-08-09,False
2023-08-09 06:00:00,46.0,99.6,30.0,7.8,1.39,17.4,33.3,53.0,13.5,Delhi,Anand Vihar,ug/m3,ug/m3,6,Wednesday,8,August,2023-08-09,False
2023-08-09 07:00:00,44.9,90.9,30.4,9.3,1.27,16.1,33.1,40.0,11.9,Delhi,Anand Vihar,ug/m3,ug/m3,7,Wednesday,8,August,2023-08-09,False
2023-08-09 08:00:00,61.1,108.1,23.9,7.1,1.04,12.2,37.8,44.0,14.6,Delhi,Anand Vihar,ug/m3,ug/m3,8,Wednesday,8,August,2023-08-09,False
2023-08-09 09:00:00,51.3,85.9,25.2,7.1,1.09,11.5,36.6,34.0,9.4,Delhi,Anand Vihar,ug/m3,ug/m3,9,Wednesday,8,August,2023-08-09,False
2023-08-09 10:00:00,33.5,86.6,29.3,7.1,1.11,17.2,39.1,28.0,13.0,Delhi,Anand Vihar,ug/m3,ug/m3,10,Wednesday,8,August,2023-08-09,False
2023-08-09 11:00:00,28.3,61.2,19.8,14.9,1.0,27.9,38.1,34.0,10.6,Delhi,Anand Vihar,ug/m3,ug/m3,11,Wednesday,8,August,2023-08-09,False
2023-08-09 12:00:00,31.7,62.8,20.0,10.9,0.85,25.4,40.5,29.0,14.8,Delhi,Anand Vihar,ug/m3,ug/m3,12,Wednesday,8,August,2023-08-09,False
2023-08-09 13:00:00,25.1,54.5,20.7,11.4,0.66,36.7,41.0,20.0,11.7,Delhi,Anand Vihar,ug/m3,ug/m3,13,Wednesday,8,August,2023-08-09,False
2023-08-09 14:00:00,25.0,47.8,15.2,9.8,0.58,45.0,42.8,21.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,14,Wednesday,8,August,2023-08-09,False
2023-08-09 15:00:00,32.6,66.3,19.3,11.1,0.94,37.2,41.5,21.0,14.5,Delhi,Anand Vihar,ug/m3,ug/m3,15,Wednesday,8,August,2023-08-09,False
2023-08-09 16:00:00,35.6,68.1,18.6,13.2,0.82,40.8,40.4,23.0,10.1,Delhi,Anand Vihar,ug/m3,ug/m3,16,Wednesday,8,August,2023-08-09,False
2023-08-09 17:00:00,47.0,85.7,29.9,10.9,1.0,27.1,41.9,21.0,8.1,Delhi,Anand Vihar,ug/m3,ug/m3,17,Wednesday,8,August,2023-08-09,False
2023-08-09 18:00:00,30.7,52.2,36.3,14.8,1.15,20.7,38.8,34.0,14.9,Delhi,Anand Vihar,ug/m3,ug/m3,18,Wednesday,8,August,2023-08-09,False
2023-08-09 19:00:00,51.1,91.4,26.7,9.7,1.27,30.3,37.6,23.0,12.7,Delhi,Anand Vihar,ug/m3,ug/m3,19,Wednesday,8,August,2023-08-09,False
2023-08-09 20:00:00,58.4,82.7,30.5,11.4,0.96,15.8,37.4,25.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,20,Wednesday,8,August,2023-08-09,False
2023-08-09 21:00:00,38.9,74.0,25.8,11.7,0.98,14.0,35.8,36.0,10.8,Delhi,Anand Vihar,ug/m3,ug/m3,21,Wednesday,8,August,2023-08-09,False
2023-08-09 22:00:00,43.0,95.3,33.5,7.8,1.9,15.3,34.9,30.0,10.8,Delhi,Anand Vihar,ug/m3,ug/m3,22,Wednesday,8,August,2023-08-09,False
2023-08-09 23:00:00,38.4,88.7,28.4,9.9,0.7,14.7,32.8,40.0,9.850000000000001,Delhi,Anand Vihar,ug/m3,ug/m3,23,Wednesday,8,August,2023-08-09,False
2023-08-10 00:00:00,36.9,77.6,23.4,6.2,0.92,10.5,34.0,44.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,0,Thursday,8,August,2023-08-10,False
2023-08-10 01:00:00,49.4,100.6,23.0,9.5,0.93,14.9,33.2,49.0,10.8,Delhi,Anand Vihar,ug/m3,ug/m3,1,Thursday,8,August,2023-08-10,False
2023-08-10 02:00:00,53.3,113.5,25.3,9.2,1.09,10.3,32.3,50.0,13.5,Delhi,Anand Vihar,ug/m3,ug/m3,2,Thursday,8,August,2023-08-10,False
2023-08-10 03:00:00,32.6,65.6,25.6,9.0,0.95,14.8,32.0,53.0,13.2,Delhi,Anand Vihar,ug/m3,ug/m3,3,Thursday,8,August,2023-08-10,False
2023-08-10 04:00:00,43.1,102.0,22.3,8.9,1.37,8.5,28.9,47.0,9.7,Delhi,Anand Vihar,ug/m3,ug/m3,4,Thursday,8,August,2023-08-10,False
2023-08-10 05:00:00,46.1,116.8,25.200000000000003,11.2,1.01,11.0,31.9,48.0,13.2,Delhi,Anand Vihar,ug/m3,ug/m3,5,Thursday,8,August,2023-08-10,False
2023-08-10 06:00:00,48.1,116.9,28.1,7.9,1.4,13.1,33.7,50.0,14.8,Delhi,Anand Vihar,ug/m3,ug/m3,6,Thursday,8,August,2023-08-10,False
2023-08-10 07:00:00,51.0,86.4,30.4,15.6,1.46,14.9,35.3,33.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,7,Thursday,8,August,2023-08-10,False
2023-08-10 08:00:00,50.6,101.6,51.4,11.3,1.75,12.9,34.5,42.0,12.9,Delhi,Anand Vihar,ug/m3,ug/m3,8,Thursday,8,August,2023-08-10,False
2023-08-10 09:00:00,49.7,128.5,31.7,8.0,1.26,13.1,37.8,26.0,11.1,Delhi,Anand Vihar,ug/m3,ug/m3,9,Thursday,8,August,2023-08-10,False
2023-08-10 10:00:00,48.8,107.2,33.4,11.5,1.26,28.2,37.8,33.0,10.4,Delhi,Anand Vihar,ug/m3,ug/m3,10,Thursday,8,August,2023-08-10,False
2023-08-10 11:00:00,28.1,49.7,29.2,12.6,0.9,30.0,35.2,32.0,11.1,Delhi,Anand Vihar,ug/m3,ug/m3,11,Thursday,8,August,2023-08-10,False
2023-08-10 12:00:00,33.5,59.1,28.4,10.8,0.82,34.5,39.5,27.0,13.1,Delhi,Anand Vihar,ug/m3,ug/m3,12,Thursday,8,August,2023-08-10,False
2023-08-10 13:00:00,30.4,72.7,15.3,7.6,0.69,64.8,39.3,20.0,7.9,Delhi,Anand Vihar,ug/m3,ug/m3,13,Thursday,8,August,2023-08-10,False
2023-08-10 14:00:00,26.6,52.8,22.3,17.2,0.4,41.5,40.1,23.0,11.1,Delhi,Anand Vihar,ug/m3,ug/m3,14,Thursday,8,August,2023-08-10,False
2023-08-10 15:00:00,33.0,59.7,18.4,11.5,0.67,32.85,42.5,17.0,10.2,Delhi,Anand Vihar,ug/m3,ug/m3,15,Thursday,8,August,2023-08-10,False
2023-08-10 16:00:00,32.1,60.4,38.0,7.2,1.03,24.2,41.3,29.0,11.1,Delhi,Anand Vihar,ug/m3,ug/m3,16,Thursday,8,August,2023-08-10,False
2023-08-10 17:00:00,38.4,73.15,30.3,10.3,0.77,24.1,39.7,28.0,10.6,Delhi,Anand Vihar,ug/m3,ug/m3,17,Thursday,8,August,2023-08-10,False
2023-08-10 18:00:00,44.4,85.9,25.7,9.3,0.97,31.2,38.7,21.0,9.2,Delhi,Anand Vihar,ug/m3,ug/m3,18,Thursday,8,August,2023-08-10,False
2023-08-10 19:00:00,33.9,73.0,34.1,9.8,1.68,16.5,39.2,36.0,15.8,Delhi,Anand Vihar,ug/m3,ug/m3,19,Thursday,8,August,2023-08-10,False
2023-08-10 20:00:00,50.8,96.7,46.3,7.3,1.75,18.7,37.1,34.0,4.5,Delhi,Anand Vihar,ug/m3,ug/m3,20,Thursday,8,August,2023-08-10,False
2023-08-10 21:00:00,45.4,80.0,33.8,10.0,1.07,9.9,37.0,31.0,12.5,Delhi,Anand Vihar,ug/m3,ug/m3,21,Thursday,8,August,2023-08-10,False
2023-08-10 22:00:00,39.1,94.6,29.9,8.0,1.15,10.0,33.7,46.0,12.5,Delhi,Anand Vihar,ug/m3,ug/m3,22,Thursday,8,August,2023-08-10,False
2023-08-10 23:00:00,57.8,126.3,31.7,9.0,0.99,9.5,33.1,52.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,23,Thursday,8,August,2023-08-10,False
2023-08-11 00:00:00,40.3,81.8,22.1,10.8,1.12,12.9,31.0,46.0,11.8,Delhi,Anand Vihar,ug/m3,ug/m3,0,Friday,8,August,2023-08-11,False
2023-08-11 01:00:00,36.6,73.0,22.7,8.7,0.77,10.9,30.9,51.0,12.7,Delhi,Anand Vihar,ug/m3,ug/m3,1,Friday,8,August,2023-08-11,False
2023-08-11 02:00:00,33.5,81.4,19.6,9.1,0.8,8.7,34.0,51.0,9.8,Delhi,Anand Vihar,ug/m3,ug/m3,2,Friday,8,August,2023-08-11,False
2023-08-11 03:00:00,39.8,88.6,33.8,12.1,0.76,13.8,30.0,54.0,10.2,Delhi,Anand Vihar,ug/m3,ug/m3,3,Friday,8,August,2023-08-11,False
2023-08-11 04:00:00,46.8,110.3,19.2,7.9,0.72,13.1,30.5,55.0,10.3,Delhi,Anand Vihar,ug/m3,ug/m3,4,Friday,8,August,2023-08-11,False
2023-08-11 05:00:00,35.9,71.2,26.9,8.3,0.85,12.9,30.6,54.0,12.3,Delhi,Anand Vihar,ug/m3,ug/m3,5,Friday,8,August,2023-08-11,False
2023-08-11 06:00:00,44.9,94.7,31.4,7.2,1.08,13.4,32.2,38.0,12.4,Delhi,Anand Vihar,ug/m3,ug/m3,6,Friday,8,August,2023-08-11,False
2023-08-11 07:00:00,39.349999999999994,121.4,31.5,8.0,1.62,11.0,33.4,41.0,8.5,Delhi,Anand Vihar,ug/m3,ug/m3,7,Friday,8,August,2023-08-11,False
2023-08-11 08:00:00,33.8,67.2,26.5,10.1,0.96,21.9,36.3,45.0,10.9,Delhi,Anand Vihar,ug/m3,ug/m3,8,Friday,8,August,2023-08-11,False
2023-08-11 09:00:00,44.7,92.9,28.1,11.5,1.07,19.2,35.4,33.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,9,Friday,8,August,2023-08-11,False
2023-08-11 10:00:00,37.0,73.3,34.9,8.0,1.31,26.8,37.4,34.0,8.8,Delhi,Anand Vihar,ug/m3,ug/m3,10,Friday,8,August,2023-08-11,False
2023-08-11 11:00:00,33.2,72.6,22.7,11.4,1.15,34.8,36.0,24.0,9.9,Delhi,Anand Vihar,ug/m3,ug/m3,11,Friday,8,August,2023-08-11,False
2023-08-11 12:00:00,26.5,48.8,14.2,9.15,0.82,30.0,38.4,29.0,8.3,Delhi,Anand Vihar,ug/m3,ug/m3,12,Friday,8,August,2023-08-11,False
2023-08-11 13:00:00,26.5,62.9,19.4,6.9,0.64,68.8,41.7,24.0,6.6,Delhi,Anand Vihar,ug/m3,ug/m3,13,Friday,8,August,2023-08-11,False
2023-08-11 14:00:00,35.5,77.0,14.3,10.3,0.64,44.3,39.7,25.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,14,Friday,8,August,2023-08-11,False
2023-08-11 15:00:00,25.4,52.2,21.5,13.2,0.5,43.2,42.0,24.0,13.5,Delhi,Anand Vihar,ug/m3,ug/m3,15,Friday,8,August,2023-08-11,False
2023-08-11 16:00:00,32.7,71.9,22.1,6.1,0.86,34.3,39.6,15.0,10.3,Delhi,Anand Vihar,ug/m3,ug/m3,16,Friday,8,August,2023-08-11,False
2023-08-11 17:00:00,53.0,107.3,26.8,16.2,1.43,42.1,40.1,34.0,13.4,Delhi,Anand Vihar,ug/m3,ug/m3,17,Friday,8,August,2023-08-11,False
2023-08-11 18:00:00,39.4,77.3,33.2,8.4,0.9,33.8,41.7,19.0,13.0,Delhi,Anand Vihar,ug/m3,ug/m3,18,Friday,8,August,2023-08-11,False
2023-08-11 19:00:00,67.7,150.0,28.2,6.5,1.09,20.5,39.4,41.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,19,Friday,8,August,2023-08-11,False
2023-08-11 20:00:00,51.6,114.9,30.0,10.2,1.19,11.1,34.7,22.0,9.0,Delhi,Anand Vihar,ug/m3,ug/m3,20,Friday,8,August,2023-08-11,False
2023-08-11 21:00:00,70.5,140.8,31.6,12.1,1.13,13.1,34.0,37.0,7.5,Delhi,Anand Vihar,ug/m3,ug/m3,21,Friday,8,August,2023-08-11,False
2023-08-11 22:00:00,55.4,119.05000000000001,24.1,9.2,1.66,12.2,33.3,33.0,11.7,Delhi,Anand Vihar,ug/m3,ug/m3,22,Friday,8,August,2023-08-11,False
2023-08-11 23:00:00,47.2,97.3,31.7,10.6,0.82,10.6,35.9,52.0,12.4,Delhi,Anand Vihar,ug/m3,ug/m3,23,Friday,8,August,2023-08-11,False
2023-08-12 00:00:00,31.1,61.9,19.0,15.1,0.58,9.0,31.7,42.0,10.8,Delhi,Anand Vihar,ug/m3,ug/m3,0,Saturday,8,August,2023-08-12,True
2023-08-12 01:00:00,28.2,69.0,15.2,9.4,0.88,7.8,29.9,44.0,9.2,Delhi,Anand Vihar,ug/m3,ug/m3,1,Saturday,8,August,2023-08-12,True
2023-08-12 02:00:00,32.2,69.8,18.2,18.7,0.65,16.6,30.4,51.0,10.9,Delhi,Anand Vihar,ug/m3,ug/m3,2,Saturday,8,August,2023-08-12,True
2023-08-12 03:00:00,38.0,79.9,20.9,12.2,0.89,13.9,30.0,59.0,12.8,Delhi,Anand Vihar,ug/m3,ug/m3,3,Saturday,8,August,2023-08-12,True
2023-08-12 04:00:00,33.5,78.1,19.3,9.0,0.74,11.7,30.3,57.0,12.6,Delhi,Anand Vihar,ug/m3,ug/m3,4,Saturday,8,August,2023-08-12,True
2023-08-12 05:00:00,33.7,76.3,24.1,9.6,0.9,10.1,31.6,49.0,12.4,Delhi,Anand Vihar,ug/m3,ug/m3,5,Saturday,8,August,2023-08-12,True
2023-08-12 06:00:00,36.8,72.7,27.4,8.2,0.63,13.6,32.9,46.0,11.9,Delhi,Anand Vihar,ug/m3,ug/m3,6,Saturday,8,August,2023-08-12,True
2023-08-12 07:00:00,48.7,95.8,43.8,9.5,1.1,14.4,35.2,47.0,13.9,Delhi,Anand Vihar,ug/m3,ug/m3,7,Saturday,8,August,2023-08-12,True
2023-08-12 08:00:00,41.5,116.1,36.8,10.2,1.12,14.4,34.8,40.0,8.6,Delhi,Anand Vihar,ug/m3,ug/m3,8,Saturday,8,August,2023-08-12,True
2023-08-12 09:00:00,34.3,74.9,21.2,8.0,1.02,21.8,35.9,37.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,9,Saturday,8,August,2023-08-12,True
2023-08-12 10:00:00,30.4,49.7,25.1,6.3,0.75,28.5,36.2,32.0,8.7,Delhi,Anand Vihar,ug/m3,ug/m3,10,Saturday,8,August,2023-08-12,True
2023-08-12 11:00:00,31.2,64.6,21.6,12.4,0.88,37.5,38.0,32.0,10.1,Delhi,Anand Vihar,ug/m3,ug/m3,11,Saturday,8,August,2023-08-12,True
2023-08-12 12:00:00,32.7,69.6,20.6,11.3,0.79,30.4,38.7,28.0,9.649999999999999,Delhi,Anand Vihar,ug/m3,ug/m3,12,Saturday,8,August,2023-08-12,True
2023-08-12 13:00:00,27.3,55.4,12.8,6.2,0.5,47.7,38.4,31.0,9.2,Delhi,Anand Vihar,ug/m3,ug/m3,13,Saturday,8,August,2023-08-12,True
2023-08-12 14:00:00,17.2,36.7,13.2,9.3,0.48,59.9,44.0,19.0,9.2,Delhi,Anand Vihar,ug/m3,ug/m3,14,Saturday,8,August,2023-08-12,True
2023-08-12 15:00:00,22.0,38.5,12.7,11.5,0.71,46.1,41.1,18.0,6.8,Delhi,Anand Vihar,ug/m3,ug/m3,15,Saturday,8,August,2023-08-12,True
2023-08-12 16:00:00,22.5,35.6,17.5,11.2,1.05,66.0,41.0,22.0,12.6,Delhi,Anand Vihar,ug/m3,ug/m3,16,Saturday,8,August,2023-08-12,True
2023-08-12 17:00:00,30.2,57.6,21.6,7.5,1.09,30.2,41.7,23.0,11.0,Delhi,Anand Vihar,ug/m3,ug/m3,17,Saturday,8,August,2023-08-12,True
2023-08-12 18:00:00,49.7,107.4,26.4,8.2,1.09,16.3,36.0,30.0,14.5,Delhi,Anand Vihar,ug/m3,ug/m3,18,Saturday,8,August,2023-08-12,True
2023-08-12 19:00:00,32.4,49.3,24.0,8.9,1.06,16.0,41.2,24.0,14.5,Delhi,Anand Vihar,ug/m3,ug/m3,19,Saturday,8,August,2023-08-12,True
2023-08-12 20:00:00,33.0,63.7,37.0,8.0,1.11,13.5,36.0,39.0,8.2,Delhi,Anand Vihar,ug/m3,ug/m3,20,Saturday,8,August,2023-08-12,True
2023-08-12 21:00:00,37.8,65.5,31.4,7.1,0.78,15.7,34.7,35.0,10.9,Delhi,Anand Vihar,ug/m3,ug/m3,21,Saturday,8,August,2023-08-12,True
2023-08-12 22:00:00,43.7,89.5,19.4,3.1,0.92,15.3,33.8,46.0,14.2,Delhi,Anand Vihar,ug/m3,ug/m3,22,Saturday,8,August,2023-08-12,True
2023-08-12 23:00:00,42.8,109.3,23.7,7.3,1.1,12.3,34.6,57.0,9.2,Delhi,Anand Vihar,ug/m3,ug/m3,23,Saturday,8,August,2023-08-12,True
2023-08-13 00:00:00,34.1,70.1,14.8,10.2,0.75,12.3,35.0,53.0,13.5,Delhi,Anand Vihar,ug/m3,ug/m3,0,Sunday,8,August,2023-08-13,True
2023-08-13 01:00:00,39.0,81.0,26.5,8.4,0.65,18.5,33.5,53.0,4.8,Delhi,Anand Vihar,ug/m3,ug/m3,1,Sunday,8,August,2023-08-13,True
2023-08-13 02:00:00,23.1,52.8,28.1,10.5,0.64,9.3,30.2,57.0,10.9,Delhi,Anand Vihar,ug/m3,ug/m3,2,Sunday,8,August,2023-08-13,True
2023-08-13 03:00:00,40.0,84.2,20.3,11.7,0.75,11.3,28.4,50.0,9.5,Delhi,Anand Vihar,ug/m3,ug/m3,3,Sunday,8,August,2023-08-13,True
2023-08-13 04:00:00,31.7,89.05000000000001,17.8,8.2,0.59,10.4,30.3,53.0,13.7,Delhi,Anand Vihar,ug/m3,ug/m3,4,Sunday,8,August,2023-08-13,True
2023-08-13 05:00:00,40.8,93.9,19.5,8.0,0.67,8.8,30.5,46.0,13.399999999999999,Delhi,Anand Vihar,ug/m3,ug/m3,5,Sunday,8,August,2023-08-13,True
2023-08-13 06:00:00,30.3,66.8,22.3,5.1,1.25,7.5,30.0,44.0,13.1,Delhi,Anand Vihar,ug/m3,ug/m3,6,Sunday,8,August,2023-08-13,True
2023-08-13 07:00:00,40.8,88.1,26.5,6.0,0.79,18.9,34.0,46.0,12.3,Delhi,Anand Vihar,ug/m3,ug/m3,7,Sunday,8,August,2023-08-13,True
2023-08-13 08:00:00,42.8,88.7,38.4,6.4,0.9,13.2,34.4,41.0,9.1,Delhi,Anand Vihar,ug/m3,ug/m3,8,Sunday,8,August,2023-08-13,True
2023-08-13 09:00:00,47.6,96.6,35.6,10.2,1.15,18.5,36.4,39.0,13.2,Delhi,Anand Vihar,ug/m3,ug/m3,9,Sunday,8,August,2023-08-13,True
2023-08-13 10:00:00,25.8,59.3,32.8,8.2,0.9,28.0,37.9,34.0,12.4,Delhi,Anand Vihar,ug/m3,ug/m3,10,Sunday,8,August,2023-08-13,True
2023-08-13 11:00:00,29.3,59.6,23.6,7.8,0.85,23.5,39.1,28.0,7.2,Delhi,Anand Vihar,ug/m3,ug/m3,11,Sunday,8,August,2023-08-13,True
2023-08-13 12:00:00,21.305,50.115,14.055,7.375,0.825,30.075,39.2,31.0,12.3,Delhi,Anand Vihar,ug/m3,ug/m3,12,Sunday,8,August,2023-08-13,True
2023-08-13 13:00:00,24.3,46.0,14.4275,7.3,0.7275,42.6,42.2,21.0,9.8,Delhi,Anand Vihar,ug/m3,ug/m3,13,Sunday,8,August,2023-08-13,True
2023-08-13 14:00:00,24.8,60.0,14.8,11.2,0.63,40.0,39.9,24.0,12.2,Delhi,Anand Vihar,ug/m3,ug/m3,14,Sunday,8,August,2023-08-13,True
2023-08-13 15:00:00,29.1,64.0,12.8,9.1,0.52,31.1,39.9,28.0,11.7,Delhi,Anand Vihar,ug/m3,ug/m3,15,Sunday,8,August,2023-08-13,True
2023-08-13 16:00:00,24.2,46.1,21.0,11.4,0.68,44.3,40.2,26.0,13.5,Delhi,Anand Vihar,ug/m3,ug/m3,16,Sunday,8,August,2023-08-13,True
2023-08-13 17:00:00,37.5,82.8,28.4,5.1,1.35,28.1,40.7,24.0,13.4,Delhi,Anand Vihar,ug/m3,ug/m3,17,Sunday,8,August,2023-08-13,True
2023-08-13 18:00:00,47.6,93.7,31.4,10.1,0.76,26.0,40.1,17.0,9.1,Delhi,Anand Vihar,ug/m3,ug/m3,18,Sunday,8,August,2023-08-13,True
2023-08-13 19:00:00,31.1,65.6,33.6,7.9,1.27,20.0,37.8,28.0,9.7,Delhi,Anand Vihar,ug/m3,ug/m3,19,Sunday,8,August,2023-08-13,True
2023-08-13 20:00:00,49.3,98.7,20.9,8.3,1.43,20.3,36.6,44.0,10.4,Delhi,Anand Vihar,ug/m3,ug/m3,20,Sunday,8,August,2023-08-13,True
2023-08-13 21:00:00,52.1,108.0,37.3,12.5,1.125,14.9,37.4,36.0,13.7,Delhi,Anand Vihar,ug/m3,ug/m3,21,Sunday,8,August,2023-08-13,True
2023-08-13 22:00:00,39.6,88.05,19.0,8.1,0.82,10.0,37.099999999999994,41.0,10.0,Delhi,Anand Vihar,ug/m3,ug/m3,22,Sunday,8,August,2023-08-13,True
2023-08-13 23:00:00,30.8,68.1,22.8,10.0,0.8,15.8,36.8,45.0,11.8,Delhi,Anand Vihar,ug/m3,ug/m3,23,Sunday,8,August,2023-08-13,True
2023-08-14 00:00:00,43.6,81.8,26.7,7.6,0.74,10.2,31.6,50.0,13.3,Delhi,Anand Vihar,ug/m3,ug/m3,0,Monday,8,August,2023-08-14,False
2023-08-14 01:00:00,29.7,56.0,25.4,9.9,0.88,9.4,31.0,47.0,11.1,Delhi,Anand Vihar,ug/m3,ug/m3,1,Monday,8,August,2023-08-14,False
2023-08-14 02:00:00,35.9,77.4,18.4,6.6,1.06,9.0,31.2,55.0,15.3,Delhi,Anand Vihar,ug/m3,ug/m3,2,Monday,8,August,2023-08-14,False
2023-08-14 03:00:00,37.4,81.4,19.2,9.7,0.81,6.4,31.3,54.0,9.7,Delhi,Anand Vihar,ug/m3,ug/m3,3,Monday,8,August,2023-08-14,False
2023-08-14 04:00:00,44.5,87.4,26.0,10.8,1.11,10.0,29.9,43.0,12.4,Delhi,Anand Vihar,ug/m3,ug/m3,4,Monday,8,August,2023-08-14,False
2023-08-14 05:00:00,37.2,91.7,28.8,12.9,1.3,13.1,31.7,37.0,11.850000000000001,Delhi,Anand Vihar,ug/m3,ug/m3,5,Monday,8,August,2023-08-14,False
2023-08-14 06:00:00,42.8,90.4,22.8,8.0,1.15,8.8,30.8,45.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,6,Monday,8,August,2023-08-14,False
2023-08-14 07:00:00,48.4,95.4,34.2,8.6,1.3,20.9,32.3,38.0,5.7,Delhi,Anand Vihar,ug/m3,ug/m3,7,Monday,8,August,2023-08-14,False
2023-08-14 08:00:00,57.4,112.1,25.2,8.4,1.1,9.1,32.2,42.0,10.3,Delhi,Anand Vihar,ug/m3,ug/m3,8,Monday,8,August,2023-08-14,False
2023-08-14 09:00:00,68.1,139.9,38.8,9.2,0.71,16.2,35.8,35.0,6.7,Delhi,Anand Vihar,ug/m3,ug/m3,9,Monday,8,August,2023-08-14,False
2023-08-14 10:00:00,30.5,61.9,26.4,7.7,1.31,17.3,36.6,35.0,9.8,Delhi,Anand Vihar,ug/m3,ug/m3,10,Monday,8,August,2023-08-14,False
2023-08-14 11:00:00,36.0,85.8,27.0,5.7,1.16,39.7,35.5,32.0,10.8,Delhi,Anand Vihar,ug/m3,ug/m3,11,Monday,8,August,2023-08-14,False
2023-08-14 12:00:00,23.9,55.3,21.1,7.6,0.83,44.8,38.2,21.0,16.8,Delhi,Anand Vihar,ug/m3,ug/m3,12,Monday,8,August,2023-08-14,False
2023-08-14 13:00:00,31.1,65.5,22.7,9.7,0.8,40.1,39.9,22.0,12.9,Delhi,Anand Vihar,ug/m3,ug/m3,13,Monday,8,August,2023-08-14,False
2023-08-14 14:00:00,21.2,47.7,17.9,9.5,0.55,31.3,41.5,20.0,8.4,Delhi,Anand Vihar,ug/m3,ug/m3,14,Monday,8,August,2023-08-14,False
2023-08-14 15:00:00,23.8,54.3,16.8,11.3,0.78,31.7,40.75,27.0,11.5,Delhi,Anand Vihar,ug/m3,ug/m3,15,Monday,8,August,2023-08-14,False
2023-08-14 16:00:00,27.9,67.05,24.8,12.1,1.17,40.5,40.0,22.0,12.1,Delhi,Anand Vihar,ug/m3,ug/m3,16,Monday,8,August,2023-08-14,False
2023-08-14 17:00:00,36.5,79.8,43.3,8.8,1.2,26.7,38.5,30.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,17,Monday,8,August,2023-08-14,False
2023-08-14 18:00:00,46.1,102.7,38.1,6.6,1.62,21.8,40.0,33.0,11.0,Delhi,Anand Vihar,ug/m3,ug/m3,18,Monday,8,August,2023-08-14,False
2023-08-14 19:00:00,53.2,117.4,35.0,10.9,1.75,19.4,37.2,29.0,9.6,Delhi,Anand Vihar,ug/m3,ug/m3,19,Monday,8,August,2023-08-14,False
2023-08-14 20:00:00,51.5,100.0,30.0,9.8,0.99,14.4,37.5,30.0,11.9,Delhi,Anand Vihar,ug/m3,ug/m3,20,Monday,8,August,2023-08-14,False
2023-08-14 21:00:00,40.3,79.0,29.4,11.55,1.43,8.8,35.1,33.0,11.7,Delhi,Anand Vihar,ug/m3,ug/m3,21,Monday,8,August,2023-08-14,False
2023-08-14 22:00:00,55.2,112.6,34.7,13.3,0.97,8.9,32.1,44.0,12.7,Delhi,Anand Vihar,ug/m3,ug/m3,22,Monday,8,August,2023-08-14,False
2023-08-14 23:00:00,44.2,86.6,23.0,11.0,0.79,8.5,33.0,44.0,13.1,Delhi,Anand Vihar,ug/m3,ug/m3,23,Monday,8,August,2023-08-14,False
2023-08-15 00:00:00,45.3,82.1,23.6,10.1,0.81,9.6,30.4,44.0,13.0,Delhi,Anand Vihar,ug/m3,ug/m3,0,Tuesday,8,August,2023-08-15,False
2023-08-15 01:00:00,32.4,72.9,31.5,10.2,1.28,11.7,32.6,55.0,11.3,Delhi,Anand Vihar,ug/m3,ug/m3,1,Tuesday,8,August,2023-08-15,False
2023-08-15 02:00:00,34.95,70.85,25.4,9.25,0.94,13.6,31.950000000000003,51.0,12.100000000000001,Delhi,Anand Vihar,ug/m3,ug/m3,2,Tuesday,8,August,2023-08-15,False
2023-08-15 03:00:00,37.5,68.8,19.3,8.3,0.6,15.5,31.3,47.0,12.9,Delhi,Anand Vihar,ug/m3,ug/m3,3,Tuesday,8,August,2023-08-15,False
2023-08-15 04:00:00,49.5,101.4,38.0,7.9,0.66,8.2,29.8,53.0,8.9,Delhi,Anand Vihar,ug/m3,ug/m3,4,Tuesday,8,August,2023-08-15,False
2023-08-15 05:00:00,42.9,97.0,37.0,9.3,1.06,12.8,31.1,53.0,4.8,Delhi,Anand Vihar,ug/m3,ug/m3,5,Tuesday,8,August,2023-08-15,False
2023-08-15 06:00:00,43.3,92.6,31.5,7.3,0.88,10.2,32.3,56.0,6.7,Delhi,Anand Vihar,ug/m3,ug/m3,6,Tuesday,8,August,2023-08-15,False
2023-08-15 07:00:00,40.6,76.5,40.8,9.7,0.74,22.4,34.3,44.0,6.3,Delhi,Anand Vihar,ug/m3,ug/m3,7,Tuesday,8,August,2023-08-15,False
