timestamp,city,station,pm25,pm25_unit,pm10,pm10_unit,no2,so2,co,o3,temp_c,rh_pct,wind_kmh
2023-03-14 03:00:00,Delhi,Anand Vihar,87.7,ug/m3,147.4,ug/m3,33.0,12.3,1.29,12.9,12.7,78.0,11.9
2023-08-17 06:00:00,Delhi,Anand Vihar,51.1,ug/m3,126.3,ug/m3,49.1,,1.19,10.2,33.5,47.0,14.3
2023-09-29 07:00:00,Delhi,Anand Vihar,62.9,ug/m3,127.2,ug/m3,33.0,12.1,1.11,,24.6,62.0,5.9
2023-03-28 20:00:00,Delhi,Anand Vihar,127.4,ug/m3,250.3,ug/m3,57.1,11.6,1.81,19.1,20.2,60.0,8.3
2023-09-16 00:00:00,Delhi,Anand Vihar,52.8,ug/m3,104.1,ug/m3,24.7,11.6,0.85,17.2,26.1,47.0,7.7
2023-01-02 11:00:00,Delhi,Anand Vihar,157.8,ug/m3,241.4,ug/m3,44.3,17.9,1.46,18.2,12.6,63.0,3.7
2023-05-24 22:00:00,Delhi,Anand Vihar,87.9,ug/m3,133.6,ug/m3,36.8,8.2,1.65,21.9,34.3,50.0,10.8
2023-01-27 08:00:00,Delhi,Anand Vihar,336.1,ug/m3,507.1,ug/m3,44.9,16.4,1.66,10.1,8.7,78.0,
2023-05-11 03:00:00,Delhi,Anand Vihar,90.8,ug/m3,150.0,ug/m3,22.9,12.7,0.71,17.2,27.0,66.0,12.2
2023-03-13 22:00:00,Delhi,Anand Vihar,113.4,ug/m3,184.9,ug/m3,42.2,10.0,1.43,7.4,16.2,73.0,8.9
2023-10-09 13:00:00,Delhi,Anand Vihar,73.8,ug/m3,107.5,ug/m3,21.7,16.5,0.9,43.0,27.6,33.0,5.5
2023-11-28 14:00:00,Delhi,Anand Vihar,167.2,ug/m3,318.6,ug/m3,29.9,14.0,1.52,19.4,19.0,53.0,8.0
2023-10-06 18:00:00,Delhi,Anand Vihar,156.2,ug/m3,298.2,ug/m3,39.7,,1.51,19.8,28.3,34.0,4.9
2023-05-14 17:00:00,Delhi,Anand Vihar,56.2,ug/m3,87.2,ug/m3,18.2,7.1,1.46,44.0,36.7,38.0,11.3
2023-12-12 16:00:00,Delhi,Anand Vihar,155.8,ug/m3,300.6,ug/m3,41.9,15.8,1.17,22.4,14.7,48.0,3.4
2023-11-07 21:00:00,Delhi,Anand Vihar,589.6,ug/m3,979.6,ug/m3,47.6,14.2,1.94,7.7,17.2,63.0,3.4
2023-03-30 22:00:00,Delhi,Anand Vihar,131.0,ug/m3,234.6,ug/m3,55.1,11.7,1.16,13.8,17.9,64.0,9.7
2023-02-05 10:00:00,Delhi,Anand Vihar,129.7,ug/m3,223.3,ug/m3,46.3,10.8,0.84,25.1,10.7,62.0,5.6
2023-09-15 17:00:00,Delhi,Anand Vihar,38.6,ug/m3,71.1,ug/m3,29.8,11.8,1.27,27.5,33.1,29.0,7.1
2023-03-10 04:00:00,Delhi,Anand Vihar,,ug/m3,,ug/m3,,,,,12.3,75.0,4.7
2023-02-28 06:00:00,Delhi,Anand Vihar,192.5,ug/m3,321.1,ug/m3,49.5,11.4,3.06,13.6,12.2,79.0,5.6
2023-07-13 19:00:00,Delhi,Anand Vihar,49.5,ug/m3,108.9,ug/m3,39.1,5.9,1.67,13.3,41.6,29.0,11.9
2023-12-20 22:00:00,Delhi,Anand Vihar,263.0,ug/m3,379.1,ug/m3,36.7,,2.21,8.3,7.0,70.0,2.6
2023-04-15 11:00:00,Delhi,Anand Vihar,54.6,ug/m3,92.2,ug/m3,33.0,9.0,1.16,34.6,27.1,43.0,7.0
2023-07-25 05:00:00,Delhi,Anand Vihar,64.4,ug/m3,167.0,ug/m3,23.4,6.5,1.17,9.2,33.6,39.0,12.7
2023-03-06 15:00:00,Delhi,Anand Vihar,67.2,ug/m3,113.5,ug/m3,22.7,8.3,0.84,35.0,22.0,47.0,5.6
2023-12-07 06:00:00,Delhi,Anand Vihar,283.4,ug/m3,441.6,ug/m3,52.1,13.4,2.41,6.6,10.2,81.0,4.9
2023-02-14 02:00:00,Delhi,Anand Vihar,120.0,ug/m3,193.5,ug/m3,31.1,16.0,1.13,19.0,7.9,95.0,7.5
2023-09-16 06:00:00,Delhi,Anand Vihar,63.4,ug/m3,137.7,ug/m3,30.8,15.0,1.14,10.5,25.5,59.0,4.9
2023-04-12 09:00:00,Delhi,Anand Vihar,77.8,ug/m3,120.8,ug/m3,40.2,9.8,1.73,31.6,24.3,54.0,8.5
2023-05-06 02:00:00,Delhi,Anand Vihar,78.5,ug/m3,134.1,ug/m3,19.3,11.4,0.7,21.2,25.0,64.0,8.3
2023-03-21 04:00:00,Delhi,Anand Vihar,83.6,ug/m3,128.9,ug/m3,33.0,13.7,0.89,6.8,15.3,78.0,5.6
2023-03-06 10:00:00,Delhi,Anand Vihar,84.3,ug/m3,153.7,ug/m3,54.4,9.7,2.0,35.6,17.6,71.0,9.2
2023-02-18 03:00:00,Delhi,Anand Vihar,87.2,ug/m3,142.1,ug/m3,30.4,11.2,1.13,9.2,10.3,88.0,2.7
2023-10-15 20:00:00,Delhi,Anand Vihar,130.7,ug/m3,168.4,ug/m3,32.3,10.3,1.45,9.4,23.0,47.0,
2023-03-14 04:00:00,Delhi,Anand Vihar,90.5,ug/m3,152.2,ug/m3,32.7,11.4,1.09,12.3,15.4,75.0,3.5
2023-02-14 04:00:00,Delhi,Anand Vihar,147.3,ug/m3,230.2,ug/m3,51.8,10.9,1.56,7.2,7.5,98.0,5.9
2023-08-03 02:00:00,Delhi,Anand Vihar,33.1,ug/m3,75.4,ug/m3,24.1,7.5,0.99,15.5,32.3,54.0,18.1
2023-06-24 19:00:00,Delhi,Anand Vihar,96.5,ug/m3,228.3,ug/m3,29.7,7.8,1.18,27.9,38.9,28.0,11.8
2023-10-18 21:00:00,Delhi,Anand Vihar,155.9,ug/m3,249.6,ug/m3,44.8,9.7,1.95,19.5,24.6,52.0,
2023-08-16 14:00:00,Delhi,Anand Vihar,25.2,ug/m3,51.9,ug/m3,,8.7,0.7,32.4,39.6,29.0,13.2
2023-07-28 06:00:00,Delhi,Anand Vihar,39.9,ug/m3,78.1,ug/m3,35.7,10.7,0.76,12.8,34.5,41.0,11.5
2023-12-18 12:00:00,Delhi,Anand Vihar,152.6,ug/m3,225.9,ug/m3,34.7,14.1,1.25,28.2,14.0,52.0,7.1
2023-09-09 02:00:00,Delhi,Anand Vihar,52.1,ug/m3,97.1,ug/m3,24.1,7.9,0.54,10.7,29.8,56.0,9.2
2023-02-23 16:00:00,Delhi,Anand Vihar,67.8,ug/m3,110.2,ug/m3,38.5,15.6,1.7,35.5,18.9,42.0,5.4
2023-11-16 16:00:00,Delhi,Anand Vihar,262.0,ug/m3,352.2,ug/m3,25.3,13.0,0.92,26.0,19.4,43.0,4.4
2023-09-06 12:00:00,Delhi,Anand Vihar,26.0,ug/m3,65.3,ug/m3,19.1,11.7,0.93,31.5,33.8,31.0,10.8
2023-08-12 11:00:00,Delhi,Anand Vihar,31.2,ug/m3,64.6,ug/m3,21.6,12.4,0.88,37.5,38.0,32.0,10.1
2023-10-24 07:00:00,Delhi,Anand Vihar,141.6,ug/m3,218.3,ug/m3,53.0,11.0,0.95,16.8,17.9,58.0,9.5
2023-06-06 19:00:00,Delhi,Anand Vihar,112.1,ug/m3,175.3,ug/m3,35.3,,1.31,16.9,39.9,38.0,12.5
2023-11-14 12:00:00,Delhi,Anand Vihar,263.2,ug/m3,456.4,ug/m3,24.8,15.0,,22.7,18.7,59.0,1.7
2023-05-23 03:00:00,Delhi,Anand Vihar,111.6,ug/m3,186.3,ug/m3,20.3,,1.03,17.2,27.6,57.0,7.6
2023-10-22 13:00:00,Delhi,Anand Vihar,117.5,ug/m3,,ug/m3,23.1,7.1,0.67,48.5,25.3,49.0,6.4
2023-06-07 14:00:00,Delhi,Anand Vihar,43.5,ug/m3,101.8,ug/m3,27.6,13.9,0.74,81.3,39.5,17.0,14.9
2023-11-20 14:00:00,Delhi,Anand Vihar,140.1,ug/m3,270.4,ug/m3,22.6,21.5,1.55,27.2,19.8,46.0,3.6
2023-01-19 17:00:00,Delhi,Anand Vihar,,ug/m3,248.2,ug/m3,58.9,10.4,1.19,8.4,12.3,66.0,3.7
2023-01-09 15:00:00,Delhi,Anand Vihar,196.1,ug/m3,250.8,ug/m3,,16.2,0.76,20.7,16.0,70.0,3.2
2023-06-14 09:00:00,Delhi,Anand Vihar,70.3,ug/m3,178.0,ug/m3,34.1,11.5,0.95,26.3,34.3,41.0,12.6
2023-04-19 18:00:00,Delhi,Anand Vihar,88.4,ug/m3,143.4,ug/m3,37.6,15.3,1.59,21.7,29.8,45.0,11.7
2023-06-10 16:00:00,Delhi,Anand Vihar,39.2,ug/m3,75.2,ug/m3,20.6,11.6,0.75,45.3,39.4,20.0,15.9
2023-09-03 01:00:00,Delhi,Anand Vihar,41.7,ug/m3,86.4,ug/m3,23.6,9.7,0.84,13.5,28.4,50.0,5.8
2023-02-10 23:00:00,Delhi,Anand Vihar,180.2,ug/m3,321.9,ug/m3,43.9,15.4,1.66,13.2,8.4,74.0,9.7
2023-09-21 06:00:00,Delhi,Anand Vihar,78.8,ug/m3,158.3,ug/m3,42.6,13.0,0.79,14.5,26.2,56.0,8.1
2023-03-07 20:00:00,Delhi,Anand Vihar,132.7,ug/m3,175.7,ug/m3,42.8,10.0,2.19,13.1,18.6,56.0,7.2
2023-09-27 05:00:00,Delhi,Anand Vihar,51.8,ug/m3,111.3,ug/m3,35.8,10.7,1.49,12.7,23.2,61.0,8.9
2023-10-12 11:00:00,Delhi,Anand Vihar,61.2,ug/m3,84.5,ug/m3,40.6,11.5,1.01,26.5,27.5,45.0,9.5
2023-06-28 21:00:00,Delhi,Anand Vihar,96.3,ug/m3,,ug/m3,35.0,9.4,1.32,15.9,39.9,40.0,17.0
2023-11-26 05:00:00,Delhi,Anand Vihar,253.3,ug/m3,425.9,ug/m3,32.9,8.5,1.05,11.4,8.8,80.0,4.2
2023-10-29 22:00:00,Delhi,Anand Vihar,109.8,ug/m3,222.2,ug/m3,40.5,10.3,1.07,10.5,17.5,59.0,1.9
2023-06-17 02:00:00,Delhi,Anand Vihar,45.9,ug/m3,92.1,ug/m3,19.9,8.3,0.81,19.0,32.8,44.0,12.4
2023-11-12 04:00:00,Delhi,Anand Vihar,1101.6,ug/m3,1640.6,ug/m3,29.5,12.1,1.17,8.3,11.3,83.0,4.6
2023-04-26 22:00:00,Delhi,Anand Vihar,113.3,ug/m3,176.9,ug/m3,39.3,10.4,1.73,18.8,26.4,58.0,7.4
2023-07-28 07:00:00,Delhi,Anand Vihar,61.3,ug/m3,155.3,ug/m3,23.5,10.5,0.71,11.3,33.4,31.0,10.7
2023-09-14 02:00:00,Delhi,Anand Vihar,58.5,ug/m3,103.3,ug/m3,20.2,10.2,0.8,13.3,25.5,62.0,5.9
2023-05-21 10:00:00,Delhi,Anand Vihar,65.0,ug/m3,98.3,ug/m3,40.2,6.9,1.35,45.3,32.8,51.0,8.8
2023-09-27 17:00:00,Delhi,Anand Vihar,51.4,ug/m3,109.2,ug/m3,27.6,7.5,1.0,39.0,31.9,46.0,9.2
2023-10-13 09:00:00,Delhi,Anand Vihar,159.2,ug/m3,278.0,ug/m3,49.5,9.1,1.5,17.2,22.5,50.0,11.4
2023-08-18 12:00:00,Delhi,Anand Vihar,27.8,ug/m3,51.9,ug/m3,17.1,9.0,0.66,34.9,37.5,28.0,10.8
2023-06-13 04:00:00,Delhi,Anand Vihar,87.5,ug/m3,170.3,ug/m3,24.1,13.8,0.77,15.2,33.5,57.0,12.7
2023-06-27 07:00:00,Delhi,Anand Vihar,79.8,ug/m3,212.8,ug/m3,26.4,11.6,0.7,26.5,34.9,44.0,15.1
2023-11-23 01:00:00,Delhi,Anand Vihar,255.5,ug/m3,398.7,ug/m3,42.7,10.4,1.77,,8.4,84.0,5.2
2023-07-24 11:00:00,Delhi,Anand Vihar,39.7,ug/m3,94.0,ug/m3,23.1,9.0,0.93,28.0,39.6,25.0,13.3
2023-01-25 20:00:00,Delhi,Anand Vihar,304.8,ug/m3,455.8,ug/m3,51.5,20.5,1.6,14.4,11.2,68.0,
2023-12-20 13:00:00,Delhi,Anand Vihar,120.1,ug/m3,216.6,ug/m3,32.0,14.7,1.17,28.0,17.1,56.0,4.3
2023-05-26 06:00:00,Delhi,Anand Vihar,99.9,ug/m3,155.3,ug/m3,31.4,7.3,1.26,22.0,29.6,47.0,10.0
2023-11-13 09:00:00,Delhi,Anand Vihar,502.7,ug/m3,887.4,ug/m3,70.1,14.4,2.08,14.4,15.4,66.0,6.8
2023-12-16 06:00:00,Delhi,Anand Vihar,164.9,ug/m3,285.9,ug/m3,27.0,14.9,0.96,5.2,8.9,84.0,1.5
2023-12-22 06:00:00,Delhi,Anand Vihar,189.3,ug/m3,305.7,ug/m3,67.0,10.8,1.94,4.0,9.1,85.0,3.5
2023-04-30 03:00:00,Delhi,Anand Vihar,69.4,ug/m3,112.7,ug/m3,25.5,10.6,0.53,17.1,22.3,65.0,11.1
2023-11-20 04:00:00,Delhi,Anand Vihar,359.6,ug/m3,501.7,ug/m3,26.4,10.6,2.02,8.8,,77.0,7.3
2023-12-20 08:00:00,Delhi,Anand Vihar,221.6,ug/m3,408.5,ug/m3,62.3,27.4,1.99,7.4,9.6,83.0,3.4
2023-11-01 13:00:00,Delhi,Anand Vihar,,ug/m3,299.5,ug/m3,31.9,8.8,0.94,27.9,23.7,49.0,5.5
2023-04-17 16:00:00,Delhi,Anand Vihar,52.0,ug/m3,76.2,ug/m3,26.0,9.6,0.98,39.4,32.0,48.0,13.5
2023-12-04 13:00:00,Delhi,Anand Vihar,140.6,ug/m3,231.6,ug/m3,39.9,19.2,1.09,38.6,18.6,53.0,3.6
2023-03-15 23:00:00,Delhi,Anand Vihar,109.5,ug/m3,159.7,ug/m3,51.9,11.5,1.3,13.4,14.2,71.0,8.2
2023-04-08 13:00:00,Delhi,Anand Vihar,37.1,ug/m3,61.9,ug/m3,16.5,12.2,0.82,49.2,28.8,47.0,6.7
2023-12-30 04:00:00,Delhi,Anand Vihar,178.0,ug/m3,299.4,ug/m3,34.2,11.0,1.17,3.1,5.0,85.0,0.5
2023-03-09 00:00:00,Delhi,Anand Vihar,102.3,ug/m3,166.3,ug/m3,37.3,9.5,,11.2,13.9,78.0,5.3
2023-09-04 04:00:00,Delhi,Anand Vihar,61.0,ug/m3,143.9,ug/m3,26.0,12.1,0.98,15.6,27.9,51.0,12.9
2023-06-16 12:00:00,Delhi,Anand Vihar,68.5,ug/m3,135.6,ug/m3,19.4,9.3,,33.6,40.1,26.0,11.8
2023-03-26 08:00:00,Delhi,Anand Vihar,83.2,ug/m3,127.0,ug/m3,31.4,10.9,1.26,12.2,20.6,63.0,4.7
2023-11-07 17:00:00,Delhi,Anand Vihar,432.5,ug/m3,720.6,ug/m3,47.2,8.8,1.46,18.6,25.5,46.0,6.8
2023-10-17 07:00:00,Delhi,Anand Vihar,346.2,ug/m3,536.0,ug/m3,42.8,9.5,1.18,13.7,17.8,68.0,3.3
2023-05-30 05:00:00,Delhi,Anand Vihar,148.1,ug/m3,,ug/m3,37.8,15.9,1.14,16.8,30.7,54.0,11.4
2023-10-22 07:00:00,Delhi,Anand Vihar,293.3,ug/m3,561.7,ug/m3,31.5,9.8,1.5,14.2,18.4,67.0,8.7
2023-12-03 21:00:00,Delhi,Anand Vihar,147.9,ug/m3,217.8,ug/m3,41.6,,3.02,10.1,10.8,62.0,2.3
2023-02-19 05:00:00,Delhi,Anand Vihar,117.8,ug/m3,183.4,ug/m3,34.8,11.4,0.94,7.5,6.6,81.0,8.9
2023-05-11 00:00:00,Delhi,Anand Vihar,81.7,ug/m3,145.8,ug/m3,28.2,12.0,1.45,19.6,26.7,57.0,10.0
2023-09-03 13:00:00,Delhi,Anand Vihar,30.2,ug/m3,73.9,ug/m3,12.9,8.2,0.62,40.9,36.7,31.0,8.8
2023-05-05 07:00:00,Delhi,Anand Vihar,82.7,ug/m3,119.9,ug/m3,40.3,9.7,1.23,15.6,27.7,71.0,6.5
2023-04-02 02:00:00,Delhi,Anand Vihar,58.5,ug/m3,91.4,ug/m3,24.6,15.5,0.87,20.3,17.5,79.0,7.8
2023-04-17 19:00:00,Delhi,Anand Vihar,103.8,ug/m3,167.7,ug/m3,38.6,13.8,1.79,24.0,,47.0,10.5
2023-07-26 19:00:00,Delhi,Anand Vihar,75.6,ug/m3,156.8,ug/m3,,11.0,,24.8,39.9,29.0,11.4
2023-12-18 14:00:00,Delhi,Anand Vihar,94.6,ug/m3,157.9,ug/m3,41.7,13.0,1.13,22.1,14.7,55.0,0.8
2023-03-08 05:00:00,Delhi,Anand Vihar,101.1,ug/m3,161.6,ug/m3,40.4,15.4,1.29,,13.0,80.0,8.3
2023-12-20 00:00:00,Delhi,Anand Vihar,183.7,ug/m3,263.8,ug/m3,41.3,,1.59,5.2,8.0,79.0,1.1
2023-01-31 04:00:00,Delhi,Anand Vihar,207.3,ug/m3,331.4,ug/m3,47.5,10.7,1.52,6.1,7.6,88.0,3.2
2023-11-30 15:00:00,Delhi,Anand Vihar,184.0,ug/m3,300.5,ug/m3,37.3,16.8,0.9,19.5,17.0,40.0,2.2
2023-09-07 15:00:00,Delhi,Anand Vihar,42.8,ug/m3,85.2,ug/m3,29.8,9.6,0.59,40.2,35.4,30.0,9.0
2023-06-09 17:00:00,Delhi,Anand Vihar,62.6,ug/m3,130.2,ug/m3,37.7,18.1,0.9,66.4,39.3,21.0,7.5
2023-10-13 17:00:00,Delhi,Anand Vihar,98.3,ug/m3,,ug/m3,44.0,9.8,1.02,32.3,28.0,38.0,8.5
2023-02-13 22:00:00,Delhi,Anand Vihar,147.8,ug/m3,226.5,ug/m3,63.9,14.2,1.34,8.3,11.1,67.0,6.8
2023-08-07 20:00:00,Delhi,Anand Vihar,,ug/m3,,ug/m3,,,,,38.2,23.0,12.7
2023-10-25 22:00:00,Delhi,Anand Vihar,137.1,ug/m3,282.9,ug/m3,,16.7,1.14,11.3,18.8,58.0,5.5
2023-08-04 13:00:00,Delhi,Anand Vihar,28.7,ug/m3,56.2,ug/m3,16.8,6.8,0.75,44.3,41.8,22.0,12.3
2023-09-28 18:00:00,Delhi,Anand Vihar,65.6,ug/m3,146.3,ug/m3,36.0,14.3,1.12,29.6,28.1,38.0,8.5
2023-12-24 11:00:00,Delhi,Anand Vihar,127.6,ug/m3,,ug/m3,28.0,14.4,1.49,23.9,12.8,63.0,5.1
2023-08-21 19:00:00,Delhi,Anand Vihar,49.7,ug/m3,110.2,ug/m3,38.2,8.1,0.97,15.5,37.6,33.0,12.9
2023-09-11 03:00:00,Delhi,Anand Vihar,63.4,ug/m3,136.2,ug/m3,24.8,15.6,0.76,17.9,26.6,57.0,9.6
2023-08-06 08:00:00,Delhi,Anand Vihar,,ug/m3,,ug/m3,,,,,37.4,42.0,9.7
2023-05-28 08:00:00,Delhi,Anand Vihar,90.8,ug/m3,144.8,ug/m3,32.9,8.1,1.2,19.8,34.2,48.0,12.4
2023-03-22 20:00:00,Delhi,Anand Vihar,138.0,ug/m3,239.1,ug/m3,41.8,8.7,,14.3,19.1,57.0,6.9
2023-10-13 03:00:00,Delhi,Anand Vihar,110.9,ug/m3,161.0,ug/m3,26.0,8.7,1.33,12.5,20.5,70.0,6.0
2023-03-13 18:00:00,Delhi,Anand Vihar,123.8,ug/m3,185.8,ug/m3,44.6,10.5,2.12,29.3,22.4,49.0,7.7
2023-12-12 13:00:00,Delhi,Anand Vihar,103.0,ug/m3,158.8,ug/m3,27.6,17.2,0.92,20.8,17.5,55.0,7.7
2023-03-30 01:00:00,Delhi,Anand Vihar,101.5,ug/m3,202.8,ug/m3,22.8,11.8,1.91,12.1,16.3,76.0,3.4
2023-02-25 19:00:00,Delhi,Anand Vihar,143.9,ug/m3,240.0,ug/m3,47.8,11.0,2.48,10.3,16.9,65.0,2.9
2023-09-28 13:00:00,Delhi,Anand Vihar,35.3,ug/m3,66.1,ug/m3,22.5,9.4,0.86,64.6,31.1,32.0,8.5
2023-12-23 18:00:00,Delhi,Anand Vihar,143.5,ug/m3,216.0,ug/m3,47.0,13.0,2.0,,14.2,64.0,3.0
2023-10-24 05:00:00,Delhi,Anand Vihar,109.9,ug/m3,150.5,ug/m3,50.3,10.8,0.96,11.9,15.8,76.0,7.0
2023-10-11 03:00:00,Delhi,Anand Vihar,110.2,ug/m3,212.7,ug/m3,29.5,9.8,1.3,8.9,20.0,61.0,5.3
2023-11-15 18:00:00,Delhi,Anand Vihar,383.0,ug/m3,540.6,ug/m3,51.3,13.5,1.9,20.1,20.8,56.0,1.1
2023-12-15 16:00:00,Delhi,Anand Vihar,154.9,ug/m3,243.5,ug/m3,34.3,11.9,1.61,17.9,14.0,51.0,7.3
2023-07-21 23:00:00,Delhi,Anand Vihar,46.3,ug/m3,94.9,ug/m3,23.7,8.6,0.94,11.0,35.5,47.0,9.8
2023-02-01 23:00:00,Delhi,Anand Vihar,155.0,ug/m3,210.3,ug/m3,52.4,15.7,1.12,11.4,8.1,72.0,5.0
2023-03-14 23:00:00,Delhi,Anand Vihar,117.6,ug/m3,180.7,ug/m3,36.1,16.4,1.87,10.1,17.0,72.0,8.1
2023-11-03 01:00:00,Delhi,Anand Vihar,488.7,ug/m3,853.8,ug/m3,27.1,17.1,1.24,8.5,14.1,72.0,9.1
2023-02-12 02:00:00,Delhi,Anand Vihar,141.6,ug/m3,236.8,ug/m3,37.2,23.6,1.51,6.9,5.6,87.0,6.5
2023-12-05 11:00:00,Delhi,Anand Vihar,186.8,ug/m3,293.1,ug/m3,59.5,12.4,1.72,14.1,14.5,58.0,8.7
2023-06-18 01:00:00,Delhi,Anand Vihar,51.5,ug/m3,109.1,ug/m3,29.3,16.5,0.71,20.5,31.3,52.0,11.8
2023-01-26 23:00:00,Delhi,Anand Vihar,239.5,ug/m3,409.1,ug/m3,50.8,14.5,1.4,7.6,10.3,77.0,0.5
2023-12-02 08:00:00,Delhi,Anand Vihar,211.6,ug/m3,266.6,ug/m3,48.5,17.9,1.33,8.2,11.2,76.0,9.2
2023-04-01 06:00:00,Delhi,Anand Vihar,75.3,ug/m3,121.0,ug/m3,43.4,9.0,0.93,13.7,18.0,71.0,13.3
2023-09-17 00:00:00,Delhi,Anand Vihar,42.8,ug/m3,89.8,ug/m3,22.8,8.2,0.8,13.3,23.4,57.0,8.3
2023-06-19 10:00:00,Delhi,Anand Vihar,62.1,ug/m3,132.5,ug/m3,27.4,10.4,,41.6,39.5,26.0,9.5
2023-08-02 16:00:00,Delhi,Anand Vihar,31.1,ug/m3,79.0,ug/m3,25.6,16.0,0.64,45.3,42.6,17.0,15.4
2023-07-09 09:00:00,Delhi,Anand Vihar,0.0435,mg/m3,0.0757,mg/m3,35.8,15.7,1.0,19.9,38.0,35.0,12.1
2023-08-10 10:00:00,Delhi,Anand Vihar,48.8,ug/m3,107.2,ug/m3,33.4,11.5,1.26,28.2,37.8,33.0,10.4
2023-05-21 06:00:00,Delhi,Anand Vihar,88.1,ug/m3,140.2,ug/m3,33.3,11.1,0.74,16.2,31.1,47.0,11.3
2023-09-15 08:00:00,Delhi,Anand Vihar,78.1,ug/m3,182.1,ug/m3,25.0,10.3,2.11,28.1,27.3,45.0,7.2
2023-05-27 13:00:00,Delhi,Anand Vihar,48.0,ug/m3,84.2,ug/m3,18.2,7.2,,45.8,38.1,32.0,13.2
2023-06-30 19:00:00,Delhi,Anand Vihar,124.9,ug/m3,,ug/m3,26.6,10.2,1.74,23.4,41.7,27.0,10.2
2023-07-05 17:00:00,Delhi,Anand Vihar,0.0371,mg/m3,0.067,mg/m3,36.1,9.6,,43.7,40.0,19.0,12.2
2023-06-10 04:00:00,Delhi,Anand Vihar,44.4,ug/m3,110.6,ug/m3,22.5,11.9,0.93,16.9,30.9,53.0,12.4
2023-09-10 04:00:00,Delhi,Anand Vihar,54.2,ug/m3,145.9,ug/m3,19.7,5.6,0.94,19.1,25.2,66.0,8.2
2023-07-07 16:00:00,Delhi,Anand Vihar,0.0412,mg/m3,0.0858,mg/m3,32.5,9.4,0.68,36.7,41.7,16.0,11.9
2023-10-30 07:00:00,Delhi,Anand Vihar,124.0,ug/m3,198.7,ug/m3,55.9,11.3,1.54,11.0,20.0,64.0,6.8
2023-12-27 00:00:00,Delhi,Anand Vihar,158.3,ug/m3,225.1,ug/m3,41.8,23.2,1.46,5.0,5.8,91.0,1.3
2023-05-24 08:00:00,Delhi,Anand Vihar,112.1,ug/m3,181.0,ug/m3,37.3,11.9,1.43,29.6,32.7,48.0,11.8
2023-11-20 15:00:00,Delhi,Anand Vihar,173.7,ug/m3,254.4,ug/m3,35.2,11.1,0.92,23.2,17.8,52.0,4.5
2023-11-26 13:00:00,Delhi,Anand Vihar,175.9,ug/m3,287.6,ug/m3,30.7,9.3,1.39,34.2,18.3,60.0,3.3
2023-03-13 19:00:00,Delhi,Anand Vihar,100.2,ug/m3,155.9,ug/m3,41.0,10.4,1.72,19.4,,60.0,10.4
2023-12-21 11:00:00,Delhi,Anand Vihar,244.6,ug/m3,407.5,ug/m3,49.8,14.5,1.64,17.0,12.5,60.0,2.2
2023-09-30 01:00:00,Delhi,Anand Vihar,37.2,ug/m3,73.0,ug/m3,22.8,8.2,0.68,10.1,21.2,69.0,7.7
2023-04-27 16:00:00,Delhi,Anand Vihar,47.1,ug/m3,68.8,ug/m3,29.8,13.2,1.14,49.6,32.3,41.0,6.7
2023-04-20 11:00:00,Delhi,Anand Vihar,62.1,ug/m3,89.3,ug/m3,29.4,11.4,1.12,29.4,24.6,42.0,7.7
2023-04-01 15:00:00,Delhi,Anand Vihar,33.0,ug/m3,62.0,ug/m3,18.5,10.7,0.7,76.3,27.9,46.0,7.1
2023-05-17 11:00:00,Delhi,Anand Vihar,87.6,ug/m3,141.0,ug/m3,27.9,11.1,1.12,68.1,32.8,38.0,12.8
2023-01-19 08:00:00,Delhi,Anand Vihar,263.4,ug/m3,404.5,ug/m3,45.1,20.6,1.85,15.6,8.0,80.0,6.5
2023-08-05 04:00:00,Delhi,Anand Vihar,,ug/m3,,ug/m3,,,,,31.9,57.0,9.9
2023-07-06 04:00:00,Delhi,Anand Vihar,0.0465,mg/m3,0.0964,mg/m3,15.7,11.9,0.74,7.2,32.0,43.0,15.5
2023-11-15 10:00:00,Delhi,Anand Vihar,,ug/m3,563.0,ug/m3,45.7,9.1,2.04,16.9,17.4,58.0,5.7
2023-07-10 16:00:00,Delhi,Anand Vihar,0.032,mg/m3,,mg/m3,14.0,8.4,0.97,30.2,43.0,20.0,14.1
2023-06-01 01:00:00,Delhi,Anand Vihar,,ug/m3,105.7,ug/m3,19.9,10.8,0.96,14.9,31.0,60.0,14.8
2023-07-15 02:00:00,Delhi,Anand Vihar,,ug/m3,62.0,ug/m3,22.5,7.8,0.7,8.9,,49.0,11.4
2023-01-23 14:00:00,Delhi,Anand Vihar,131.9,ug/m3,183.1,ug/m3,32.5,16.7,1.08,15.9,14.9,65.0,6.0
2023-07-15 11:00:00,Delhi,Anand Vihar,29.0,ug/m3,58.3,ug/m3,19.2,10.5,0.81,29.8,40.0,32.0,12.7
2023-03-23 23:00:00,Delhi,Anand Vihar,101.1,ug/m3,141.5,ug/m3,37.0,10.8,1.76,9.7,18.8,80.0,7.8
2023-07-16 23:00:00,Delhi,Anand Vihar,33.7,ug/m3,68.6,ug/m3,16.9,8.5,0.95,7.7,,45.0,11.1
2023-05-26 13:00:00,Delhi,Anand Vihar,72.2,ug/m3,131.3,ug/m3,29.4,11.3,0.57,65.3,36.8,12.0,12.0
2023-10-23 05:00:00,Delhi,Anand Vihar,,ug/m3,259.7,ug/m3,37.5,14.9,1.0,13.3,14.7,66.0,4.8
